transaction_id,account_id,transaction_type,amount,balance_after,transaction_date,channel,merchant,description
12902,9966,Credit,8988.38,296505.03,2020-11-14 06:02:32.577494,Online,Merchant_139,Transaction_12902
12903,2728,Credit,440.43,60353.72,2021-10-13 06:02:32.577497,Branch,,Transaction_12903
12904,1049,Debit,3003.55,305502.86,2021-01-30 06:02:32.577503,Online,,Transaction_12904
12905,14308,Debit,4294.19,153991.13,2025-06-29 06:02:32.577508,Branch,,Transaction_12905
12906,14794,Credit,8254.13,345950.84,2020-12-19 06:02:32.577511,Branch,Merchant_151,Transaction_12906
12907,10022,Debit,1494.82,260814.04,2024-04-19 06:02:32.577515,UPI,Merchant_179,Transaction_12907
12908,8557,Debit,8751.98,286815.56,2023-12-30 06:02:32.577518,UPI,Merchant_411,Transaction_12908
12909,14088,Debit,1520.51,343645.3,2021-03-19 06:02:32.577521,UPI,,Transaction_12909
12910,9127,Debit,2535.41,272084.65,2022-05-05 06:02:32.577524,Online,Merchant_310,Transaction_12910
12911,11905,Credit,8894.06,139868.06,2025-01-07 06:02:32.577528,Branch,Merchant_441,Transaction_12911
12912,3591,Credit,9770.94,107342.38,2021-11-03 06:02:32.577531,UPI,Merchant_36,Transaction_12912
12913,6407,Debit,1767.25,171131.5,2023-11-14 06:02:32.577537,ATM,,Transaction_12913
12914,9208,Credit,5509.05,385237.32,2023-02-20 06:02:32.577540,UPI,,Transaction_12914
12915,2856,Credit,3668.48,479644.6,2025-08-19 06:02:32.577543,ATM,Merchant_407,Transaction_12915
12916,7896,Credit,9548.66,289473.63,2023-11-02 06:02:32.577547,UPI,,Transaction_12916
12917,6686,Debit,5337.57,221112.79,2025-01-11 06:02:32.577550,ATM,Merchant_366,Transaction_12917
12918,14151,Credit,5896.39,78389.98,2023-05-29 06:02:32.577553,UPI,Merchant_116,Transaction_12918
12919,7819,Credit,5698.39,237784.36,2022-07-27 06:02:32.577556,ATM,,Transaction_12919
12920,6094,Credit,4423.89,363439.66,2026-01-17 06:02:32.577559,ATM,Merchant_479,Transaction_12920
12921,14723,Credit,4219.19,379993.15,2026-03-23 06:02:32.577563,UPI,Merchant_477,Transaction_12921
12922,6267,Credit,6097.72,221864.08,2022-12-09 06:02:32.577566,Branch,,Transaction_12922
12923,9635,Credit,2116.64,470485.03,2024-08-23 06:02:32.577569,ATM,Merchant_245,Transaction_12923
12924,39,Credit,5414.89,414649.14,2022-05-29 06:02:32.577574,ATM,Merchant_361,Transaction_12924
12925,9668,Credit,6331.0,226106.13,2023-01-23 06:02:32.577579,UPI,Merchant_197,Transaction_12925
12926,8538,Credit,9181.98,437771.72,2020-11-05 06:02:32.577583,ATM,Merchant_470,Transaction_12926
12927,14008,Credit,8258.27,55592.73,2022-10-09 06:02:32.577586,Online,Merchant_65,Transaction_12927
12928,3661,Debit,6692.06,305307.48,2022-07-20 06:02:32.577590,Online,Merchant_473,Transaction_12928
12929,5309,Debit,8982.2,84510.39,2021-09-07 06:02:32.577594,ATM,Merchant_472,Transaction_12929
12930,1199,Debit,2779.67,403567.04,2022-03-20 06:02:32.577598,Online,Merchant_23,Transaction_12930
12931,10775,Debit,1303.48,238538.31,2025-06-19 06:02:32.577602,ATM,Merchant_146,Transaction_12931
12932,610,Credit,7521.77,158503.16,2021-06-02 06:02:32.577605,Online,Merchant_172,Transaction_12932
12933,13928,Debit,7644.46,320387.31,2024-02-17 06:02:32.577609,Online,Merchant_178,Transaction_12933
12934,1915,Debit,8414.63,293741.28,2021-06-23 06:02:32.577612,Online,Merchant_164,Transaction_12934
12935,4948,Credit,5906.96,332461.55,2024-03-18 06:02:32.577616,ATM,Merchant_28,Transaction_12935
12936,67,Credit,5188.72,376507.9,2021-02-05 06:02:32.577619,ATM,Merchant_222,Transaction_12936
12937,13163,Debit,7237.15,270038.57,2021-03-19 06:02:32.577623,Online,Merchant_434,Transaction_12937
12938,810,Credit,9371.49,161680.64,2023-02-20 06:02:32.577626,ATM,,Transaction_12938
12939,9727,Credit,7121.99,362676.08,2022-01-08 06:02:32.577629,UPI,Merchant_316,Transaction_12939
12940,14471,Credit,2927.06,212268.68,2025-12-19 06:02:32.577633,UPI,Merchant_213,Transaction_12940
12941,12376,Credit,3695.43,308600.28,2025-06-03 06:02:32.577638,ATM,Merchant_372,Transaction_12941
12942,7771,Debit,761.77,409913.3,2021-05-25 06:02:32.577643,ATM,,Transaction_12942
12943,3127,Debit,5485.79,491303.09,2025-10-16 06:02:32.577647,ATM,Merchant_375,Transaction_12943
12944,13748,Credit,5727.79,120131.88,2024-12-27 06:02:32.577650,ATM,Merchant_419,Transaction_12944
12945,1172,Debit,7105.81,217542.29,2023-06-28 06:02:32.577656,Branch,Merchant_243,Transaction_12945
12946,11857,Credit,6693.85,158293.02,2023-07-02 06:02:32.577659,ATM,Merchant_372,Transaction_12946
12947,3756,Credit,9810.04,165042.94,2025-09-04 06:02:32.577663,ATM,Merchant_228,Transaction_12947
12948,7524,Credit,2790.69,483553.3,2025-07-21 06:02:32.577666,ATM,,Transaction_12948
12949,2286,Debit,5540.29,367272.8,2025-07-29 06:02:32.577669,Branch,Merchant_271,Transaction_12949
12950,5987,Debit,2058.45,8493.61,2025-09-14 06:02:32.577672,UPI,Merchant_466,Transaction_12950
12951,7761,Credit,1230.77,46821.87,2025-07-08 06:02:32.577676,Online,Merchant_248,Transaction_12951
12952,11544,Debit,2650.67,385223.64,2022-12-06 06:02:32.577682,Online,,Transaction_12952
12953,9758,Debit,2668.94,126149.37,2025-07-12 06:02:32.577685,UPI,,Transaction_12953
12954,13481,Debit,6294.13,139591.47,2022-10-06 06:02:32.577687,UPI,,Transaction_12954
12955,8635,Credit,6309.32,207676.47,2025-04-06 06:02:32.577691,UPI,,Transaction_12955
12956,10054,Credit,5531.35,192224.95,2022-07-12 06:02:32.577694,ATM,Merchant_285,Transaction_12956
12957,3600,Credit,2347.97,320428.64,2021-10-24 06:02:32.577697,UPI,Merchant_59,Transaction_12957
12958,6504,Debit,1473.2,121377.95,2021-02-21 06:02:32.577701,Online,Merchant_45,Transaction_12958
12959,8836,Credit,8656.03,206716.09,2024-02-10 06:02:32.577704,Branch,Merchant_210,Transaction_12959
12960,12186,Credit,5199.24,172523.48,2025-05-13 06:02:32.577709,Branch,Merchant_275,Transaction_12960
12961,11104,Credit,7375.84,432564.1,2024-02-01 06:02:32.577713,ATM,,Transaction_12961
12962,3774,Credit,9528.69,454591.78,2024-11-08 06:02:32.577717,ATM,Merchant_349,Transaction_12962
12963,12254,Credit,8973.81,125041.68,2022-10-22 06:02:32.577720,Branch,Merchant_57,Transaction_12963
12964,809,Debit,9017.69,248024.77,2023-07-15 06:02:32.577723,ATM,Merchant_345,Transaction_12964
12965,4456,Credit,2399.2,224736.66,2021-11-11 06:02:32.577726,Online,Merchant_30,Transaction_12965
12966,5523,Credit,8201.31,313563.74,2023-04-08 06:02:32.577730,ATM,Merchant_164,Transaction_12966
12967,6078,Credit,9184.49,305609.4,2024-01-16 06:02:32.577733,ATM,,Transaction_12967
12968,1809,Debit,831.19,273488.88,2024-01-07 06:02:32.577736,ATM,Merchant_154,Transaction_12968
12969,3490,Credit,2549.89,416868.9,2023-01-19 06:02:32.577739,Branch,Merchant_65,Transaction_12969
12970,9691,Debit,4878.01,486183.41,2025-05-19 06:02:32.577743,ATM,,Transaction_12970
12971,415,Credit,6871.14,37735.7,2026-04-07 06:02:32.577746,UPI,Merchant_78,Transaction_12971
12972,13512,Debit,9978.11,445886.74,2023-07-18 06:02:32.577750,Online,Merchant_4,Transaction_12972
12973,242,Debit,7217.5,20970.41,2025-06-05 06:02:32.577753,UPI,Merchant_113,Transaction_12973
12974,13595,Credit,8442.03,401951.03,2022-11-27 06:02:32.577757,UPI,Merchant_442,Transaction_12974
12975,2249,Credit,1567.58,279573.63,2026-03-16 06:02:32.577761,ATM,,Transaction_12975
12976,7139,Credit,8665.84,414277.39,2025-09-26 06:02:32.577766,Online,Merchant_293,Transaction_12976
12977,9743,Debit,8305.38,174699.77,2021-03-29 06:02:32.577772,UPI,Merchant_41,Transaction_12977
12978,4026,Credit,3383.39,304717.3,2023-02-09 06:02:32.577779,UPI,Merchant_410,Transaction_12978
12979,1082,Debit,9848.45,133638.0,2023-11-12 06:02:32.577784,ATM,Merchant_135,Transaction_12979
12980,13176,Credit,6952.62,460532.98,2025-12-24 06:02:32.577787,UPI,Merchant_241,Transaction_12980
12981,14063,Debit,344.69,393988.42,2023-10-14 06:02:32.577790,Branch,Merchant_341,Transaction_12981
12982,14513,Debit,3233.52,316323.84,2025-08-11 06:02:32.577794,UPI,Merchant_204,Transaction_12982
12983,4201,Credit,5191.76,206334.07,2023-01-09 06:02:32.577797,Online,Merchant_333,Transaction_12983
12984,5348,Debit,4906.47,63514.18,2026-02-10 06:02:32.577800,Online,Merchant_488,Transaction_12984
12985,12525,Credit,2159.45,43983.49,2021-01-22 06:02:32.577804,Branch,,Transaction_12985
12986,4510,Credit,6346.58,401035.33,2021-10-18 06:02:32.577806,Branch,Merchant_99,Transaction_12986
12987,11473,Debit,181.66,344440.22,2024-01-14 06:02:32.577810,Online,,Transaction_12987
12988,3824,Credit,6147.57,136854.82,2021-11-23 06:02:32.577812,Branch,,Transaction_12988
12989,9548,Credit,6872.59,454887.43,2021-05-13 06:02:32.577815,ATM,,Transaction_12989
12990,6303,Credit,8874.43,496194.81,2023-08-21 06:02:32.577818,Online,Merchant_315,Transaction_12990
12991,8139,Debit,6066.93,438444.44,2021-08-26 06:02:32.577821,ATM,Merchant_198,Transaction_12991
12992,10279,Credit,7458.57,41813.71,2023-06-06 06:02:32.577824,UPI,Merchant_433,Transaction_12992
12993,9920,Credit,2170.77,323105.55,2022-10-28 06:02:32.577828,UPI,,Transaction_12993
12994,12437,Credit,1293.76,257222.5,2024-12-22 06:02:32.577830,ATM,Merchant_146,Transaction_12994
12995,10613,Debit,5481.69,233105.31,2024-06-16 06:02:32.577834,Branch,Merchant_287,Transaction_12995
12996,7917,Credit,9021.18,85223.45,2025-01-06 06:02:32.577837,Online,Merchant_353,Transaction_12996
12997,5551,Credit,1050.91,153001.14,2022-11-25 06:02:32.577843,UPI,Merchant_8,Transaction_12997
12998,8292,Credit,3905.26,190860.44,2024-03-04 06:02:32.577846,Online,Merchant_232,Transaction_12998
12999,12247,Credit,2745.38,395620.81,2024-08-19 06:02:32.577849,Online,Merchant_304,Transaction_12999
13000,13732,Debit,5191.13,227684.4,2025-11-24 06:02:32.577852,UPI,Merchant_209,Transaction_13000
13001,2007,Debit,3036.18,188094.01,2025-01-22 06:02:32.577856,ATM,,Transaction_13001
13002,2796,Credit,3887.44,378033.87,2024-05-05 06:02:32.577859,Branch,Merchant_235,Transaction_13002
13003,10981,Credit,9981.67,271878.07,2021-07-03 06:02:32.577863,ATM,,Transaction_13003
13004,14536,Debit,2586.79,158514.6,2024-10-23 06:02:32.577866,Branch,,Transaction_13004
13005,7217,Debit,1453.42,194857.86,2024-11-21 06:02:32.577870,Online,,Transaction_13005
13006,2175,Debit,1548.07,329531.87,2022-08-29 06:02:32.577873,Branch,Merchant_233,Transaction_13006
13007,14644,Debit,9028.85,13787.01,2022-11-28 06:02:32.577876,Branch,Merchant_344,Transaction_13007
13008,1164,Debit,5042.26,282862.74,2025-06-03 06:02:32.577879,ATM,,Transaction_13008
13009,6652,Credit,58.91,118746.72,2025-11-14 06:02:32.577885,UPI,Merchant_202,Transaction_13009
13010,4919,Credit,5171.49,319307.79,2022-10-09 06:02:32.577888,UPI,Merchant_207,Transaction_13010
13011,14982,Debit,8859.45,387031.38,2021-11-06 06:02:32.577891,Branch,,Transaction_13011
13012,1600,Debit,6531.24,313172.56,2024-07-15 06:02:32.577894,Online,Merchant_159,Transaction_13012
13013,272,Credit,9070.9,417182.97,2023-08-17 06:02:32.577898,Online,,Transaction_13013
13014,736,Credit,6810.91,36567.47,2024-03-28 06:02:32.577900,Branch,Merchant_433,Transaction_13014
13015,9955,Credit,298.87,139713.15,2025-06-30 06:02:32.577906,ATM,Merchant_482,Transaction_13015
13016,4538,Credit,6784.39,348742.16,2025-12-19 06:02:32.577913,ATM,Merchant_172,Transaction_13016
13017,937,Debit,7520.32,152722.49,2022-07-25 06:02:32.577916,Branch,Merchant_108,Transaction_13017
13018,6507,Credit,9502.54,7017.53,2025-02-03 06:02:32.577919,Branch,,Transaction_13018
13019,2007,Debit,6252.24,50234.65,2022-08-28 06:02:32.577922,ATM,Merchant_209,Transaction_13019
13020,14951,Debit,2074.76,120429.47,2025-04-30 06:02:32.577925,Online,,Transaction_13020
13021,8452,Debit,8938.79,447671.9,2024-05-09 06:02:32.577928,UPI,Merchant_256,Transaction_13021
13022,5892,Debit,9024.61,108664.17,2025-04-07 06:02:32.577932,UPI,Merchant_366,Transaction_13022
13023,11965,Credit,7034.06,475717.37,2025-03-04 06:02:32.577935,UPI,Merchant_191,Transaction_13023
13024,9435,Debit,7088.55,80276.76,2022-07-11 06:02:32.577939,ATM,Merchant_283,Transaction_13024
13025,5066,Credit,5797.4,56736.2,2023-07-03 06:02:32.577942,UPI,Merchant_371,Transaction_13025
13026,10158,Credit,3168.1,114766.52,2022-02-02 06:02:32.577946,Branch,Merchant_133,Transaction_13026
13027,14668,Credit,2188.05,272354.86,2025-04-28 06:02:32.577951,ATM,Merchant_447,Transaction_13027
13028,11690,Debit,3907.86,321376.45,2023-10-16 06:02:32.577954,ATM,Merchant_492,Transaction_13028
13029,9459,Credit,2993.25,201026.21,2025-05-04 06:02:32.577958,UPI,Merchant_54,Transaction_13029
13030,6607,Credit,5077.24,26277.42,2025-01-19 06:02:32.577962,ATM,Merchant_240,Transaction_13030
13031,13132,Credit,5708.21,322808.13,2022-07-10 06:02:32.577966,Branch,,Transaction_13031
13032,12487,Debit,2646.17,228902.31,2025-01-09 06:02:32.577968,UPI,,Transaction_13032
13033,8131,Credit,8088.82,328504.53,2020-11-14 06:02:32.577974,UPI,Merchant_175,Transaction_13033
13034,8199,Credit,5683.55,26767.16,2024-02-08 06:02:32.577978,Online,Merchant_200,Transaction_13034
13035,7389,Debit,6822.32,94925.99,2025-03-18 06:02:32.577981,Online,,Transaction_13035
13036,4627,Credit,9143.75,310502.38,2023-04-28 06:02:32.577984,Branch,,Transaction_13036
13037,5147,Debit,6126.47,213999.32,2025-01-07 06:02:32.577989,UPI,,Transaction_13037
13038,9853,Debit,4709.09,374835.17,2021-07-26 06:02:32.577992,Online,,Transaction_13038
13039,1907,Credit,7326.37,175686.13,2023-04-28 06:02:32.577995,UPI,Merchant_20,Transaction_13039
13040,14895,Debit,6715.3,282701.13,2022-10-29 06:02:32.577998,Branch,Merchant_211,Transaction_13040
13041,5622,Debit,5196.61,86890.19,2026-04-14 06:02:32.578004,Online,Merchant_159,Transaction_13041
13042,6551,Debit,7861.47,488620.69,2023-07-31 06:02:32.578008,Branch,Merchant_477,Transaction_13042
13043,9310,Credit,6608.38,173401.96,2025-01-27 06:02:32.578011,Branch,Merchant_205,Transaction_13043
13044,13739,Credit,6668.38,128313.65,2024-10-02 06:02:32.578014,Online,Merchant_261,Transaction_13044
13045,1394,Debit,9949.0,170000.59,2020-12-10 06:02:32.578017,Branch,Merchant_248,Transaction_13045
13046,2095,Debit,2694.72,319334.82,2024-05-23 06:02:32.578021,ATM,Merchant_388,Transaction_13046
13047,302,Credit,3326.61,201424.87,2022-01-01 06:02:32.578025,Online,Merchant_165,Transaction_13047
13048,10432,Credit,1607.63,11832.04,2024-03-06 06:02:32.578028,Online,Merchant_172,Transaction_13048
13049,13335,Credit,6945.37,166829.59,2021-07-29 06:02:32.578031,Online,Merchant_221,Transaction_13049
13050,10313,Debit,1762.39,410680.48,2025-05-23 06:02:32.578035,UPI,Merchant_184,Transaction_13050
13051,9280,Debit,5921.18,415745.5,2024-10-13 06:02:32.578038,Online,Merchant_267,Transaction_13051
13052,6311,Credit,4656.38,327156.04,2024-12-01 06:02:32.578045,Online,Merchant_465,Transaction_13052
13053,7831,Credit,2949.82,106503.69,2023-08-01 06:02:32.578049,Online,,Transaction_13053
13054,7814,Debit,9797.62,196685.02,2022-07-18 06:02:32.578052,ATM,Merchant_57,Transaction_13054
13055,1053,Credit,2126.41,101899.71,2021-05-31 06:02:32.578056,UPI,,Transaction_13055
13056,10252,Debit,5026.52,439827.36,2021-12-09 06:02:32.578059,UPI,Merchant_146,Transaction_13056
13057,3215,Debit,6049.4,76845.71,2022-11-17 06:02:32.578062,ATM,,Transaction_13057
13058,12622,Debit,8971.69,273021.5,2021-04-07 06:02:32.578065,Branch,Merchant_113,Transaction_13058
13059,4491,Debit,3430.86,45529.9,2025-07-29 06:02:32.578069,Online,Merchant_119,Transaction_13059
13060,13806,Credit,5950.55,440652.44,2024-09-19 06:02:32.578072,Branch,,Transaction_13060
13061,3756,Debit,8432.11,298279.5,2026-03-10 06:02:32.578075,Online,Merchant_446,Transaction_13061
13062,3476,Debit,8056.43,102158.89,2024-12-08 06:02:32.578079,Online,Merchant_256,Transaction_13062
13063,10077,Credit,3186.48,402786.17,2022-07-25 06:02:32.578082,ATM,,Transaction_13063
13064,5694,Debit,2567.99,133995.31,2025-10-28 06:02:32.578085,Branch,Merchant_292,Transaction_13064
13065,6371,Debit,4209.03,29347.32,2022-11-20 06:02:32.578088,UPI,Merchant_38,Transaction_13065
13066,2474,Credit,1970.82,417340.14,2024-05-19 06:02:32.578091,Online,,Transaction_13066
13067,4071,Debit,8238.7,424641.32,2023-03-28 06:02:32.578094,Online,Merchant_41,Transaction_13067
13068,4890,Credit,6521.13,297062.96,2024-10-06 06:02:32.578098,UPI,Merchant_312,Transaction_13068
13069,7586,Debit,3610.33,29745.57,2024-09-22 06:02:32.578101,Online,,Transaction_13069
13070,13051,Credit,3784.42,190.89,2024-12-17 06:02:32.578107,Online,Merchant_379,Transaction_13070
13071,13652,Debit,7746.28,302755.13,2022-03-19 06:02:32.578110,Branch,Merchant_138,Transaction_13071
13072,1361,Credit,847.21,74343.77,2023-05-27 06:02:32.578113,Branch,Merchant_204,Transaction_13072
13073,6717,Debit,6565.78,384155.37,2022-02-19 06:02:32.578119,ATM,Merchant_184,Transaction_13073
13074,11052,Credit,9183.02,497480.45,2023-01-01 06:02:32.578122,Online,,Transaction_13074
13075,2453,Credit,1720.86,231236.81,2021-12-14 06:02:32.578125,Online,Merchant_180,Transaction_13075
13076,10894,Debit,6791.01,401943.98,2022-07-17 06:02:32.578128,ATM,Merchant_78,Transaction_13076
13077,8238,Debit,394.67,46516.27,2024-11-17 06:02:32.578131,UPI,,Transaction_13077
13078,12680,Debit,1078.8,89210.15,2025-02-21 06:02:32.578136,ATM,Merchant_107,Transaction_13078
13079,11584,Debit,560.51,321547.58,2024-08-31 06:02:32.578140,Branch,Merchant_49,Transaction_13079
13080,13302,Credit,2396.42,182424.8,2023-08-15 06:02:32.578144,UPI,,Transaction_13080
13081,462,Credit,2102.77,329086.71,2021-01-17 06:02:32.578147,ATM,Merchant_471,Transaction_13081
13082,6112,Debit,5383.33,252645.1,2022-01-16 06:02:32.578150,Branch,Merchant_68,Transaction_13082
13083,7592,Debit,7308.69,10946.05,2022-12-07 06:02:32.578154,Online,,Transaction_13083
13084,12292,Debit,3572.85,95553.19,2026-03-26 06:02:32.578156,Branch,Merchant_296,Transaction_13084
13085,14464,Debit,7018.46,450254.29,2025-03-12 06:02:32.578160,ATM,Merchant_389,Transaction_13085
13086,976,Credit,9488.18,478705.03,2022-10-09 06:02:32.578163,ATM,Merchant_439,Transaction_13086
13087,3253,Credit,9032.08,410244.53,2021-12-30 06:02:32.578167,Branch,,Transaction_13087
13088,454,Debit,4122.07,31460.7,2025-11-02 06:02:32.578171,UPI,Merchant_426,Transaction_13088
13089,4483,Credit,3720.13,495560.09,2024-11-25 06:02:32.578175,Branch,Merchant_19,Transaction_13089
13090,9271,Credit,7992.15,245350.22,2023-08-08 06:02:32.578180,UPI,Merchant_491,Transaction_13090
13091,12060,Debit,9771.59,473521.77,2024-07-10 06:02:32.578184,UPI,Merchant_140,Transaction_13091
13092,14287,Credit,4940.07,392172.71,2021-03-26 06:02:32.578187,Online,Merchant_316,Transaction_13092
13093,10608,Credit,6600.02,280657.32,2023-01-07 06:02:32.578190,Branch,Merchant_280,Transaction_13093
13094,5377,Credit,463.84,71110.76,2022-05-13 06:02:32.578194,Branch,Merchant_498,Transaction_13094
13095,3035,Credit,4155.4,40528.63,2025-08-09 06:02:32.578197,UPI,Merchant_116,Transaction_13095
13096,6691,Debit,953.81,445838.11,2023-09-06 06:02:32.578201,Branch,Merchant_126,Transaction_13096
13097,7137,Credit,9930.54,232227.24,2023-10-31 06:02:32.578204,Branch,Merchant_439,Transaction_13097
13098,11519,Credit,6918.45,454964.13,2024-06-05 06:02:32.578208,Online,Merchant_318,Transaction_13098
13099,14594,Debit,127.42,319601.14,2023-11-13 06:02:32.578211,Online,Merchant_188,Transaction_13099
13100,11789,Debit,9732.55,329993.34,2025-06-20 06:02:32.578214,UPI,Merchant_371,Transaction_13100
13101,5656,Credit,4830.95,388738.97,2022-04-18 06:02:32.578217,Branch,Merchant_273,Transaction_13101
13102,1894,Debit,4815.03,131618.52,2022-03-23 06:02:32.578221,Online,Merchant_156,Transaction_13102
13103,6754,Debit,9393.44,54427.33,2021-11-26 06:02:32.578224,UPI,Merchant_361,Transaction_13103
13104,14284,Debit,5980.82,391277.03,2023-08-07 06:02:32.578228,Online,Merchant_233,Transaction_13104
13105,4635,Debit,5007.92,115935.81,2021-06-17 06:02:32.578233,Online,Merchant_463,Transaction_13105
13106,6087,Credit,3042.72,236336.74,2023-03-22 06:02:32.578239,Branch,Merchant_223,Transaction_13106
13107,665,Debit,6445.76,406463.83,2026-02-16 06:02:32.578242,Online,Merchant_198,Transaction_13107
13108,8763,Credit,707.01,214997.7,2023-07-18 06:02:32.578245,ATM,Merchant_445,Transaction_13108
13109,10364,Debit,8400.32,486307.48,2024-05-10 06:02:32.578249,UPI,Merchant_139,Transaction_13109
13110,3160,Credit,651.95,269850.22,2025-09-21 06:02:32.578252,Online,Merchant_416,Transaction_13110
13111,7539,Credit,235.45,249883.79,2025-11-26 06:02:32.578255,ATM,Merchant_59,Transaction_13111
13112,14476,Credit,7339.2,286295.54,2021-09-09 06:02:32.578258,Online,,Transaction_13112
13113,5140,Debit,7519.25,141781.3,2025-06-01 06:02:32.578261,Branch,Merchant_36,Transaction_13113
13114,11618,Debit,8467.08,23751.76,2022-12-12 06:02:32.578265,Branch,,Transaction_13114
13115,13554,Debit,7701.55,19237.75,2024-07-28 06:02:32.578268,UPI,Merchant_90,Transaction_13115
13116,9360,Debit,9957.56,117185.59,2023-08-11 06:02:32.578271,ATM,,Transaction_13116
13117,2491,Debit,7060.92,443603.0,2024-08-31 06:02:32.578274,Online,Merchant_236,Transaction_13117
13118,6724,Debit,9258.48,244850.28,2026-01-29 06:02:32.578278,ATM,,Transaction_13118
13119,11629,Credit,3255.02,335877.27,2024-10-06 06:02:32.578281,UPI,Merchant_306,Transaction_13119
13120,14105,Credit,7845.66,395498.66,2021-04-16 06:02:32.578285,Branch,Merchant_376,Transaction_13120
13121,1986,Debit,8524.78,349310.56,2022-01-13 06:02:32.578289,UPI,,Transaction_13121
13122,4583,Debit,6519.85,158402.17,2025-02-14 06:02:32.578292,ATM,Merchant_135,Transaction_13122
13123,14223,Credit,6895.9,342287.15,2022-03-29 06:02:32.578297,Online,Merchant_9,Transaction_13123
13124,2474,Credit,610.16,348247.25,2025-06-14 06:02:32.578304,ATM,Merchant_462,Transaction_13124
13125,6157,Debit,4244.26,383631.01,2021-03-03 06:02:32.578309,Branch,Merchant_171,Transaction_13125
13126,275,Debit,6489.4,359764.98,2024-01-25 06:02:32.578312,ATM,Merchant_440,Transaction_13126
13127,9651,Debit,7085.68,103669.13,2023-03-03 06:02:32.578316,Online,Merchant_168,Transaction_13127
13128,2800,Debit,4353.17,498310.89,2022-08-22 06:02:32.578319,UPI,Merchant_405,Transaction_13128
13129,9157,Credit,5557.72,453971.58,2021-05-15 06:02:32.578324,Online,,Transaction_13129
13130,10124,Debit,2565.52,326299.93,2024-08-08 06:02:32.578328,Branch,Merchant_118,Transaction_13130
13131,845,Debit,6467.45,256034.05,2025-06-24 06:02:32.578331,UPI,Merchant_45,Transaction_13131
13132,12491,Credit,5491.58,401625.16,2025-06-24 06:02:32.578335,Branch,,Transaction_13132
13133,13832,Debit,1441.69,460414.36,2026-01-05 06:02:32.578338,Branch,Merchant_225,Transaction_13133
13134,1292,Credit,6299.62,432824.21,2021-01-03 06:02:32.578341,Online,,Transaction_13134
13135,7489,Credit,8967.84,33578.42,2023-08-03 06:02:32.578344,UPI,Merchant_381,Transaction_13135
13136,7033,Credit,956.1,440255.49,2022-05-30 06:02:32.578347,Branch,Merchant_470,Transaction_13136
13137,4849,Debit,4902.0,32657.67,2020-11-06 06:02:32.578353,UPI,Merchant_395,Transaction_13137
13138,3776,Debit,3283.42,91825.21,2022-07-09 06:02:32.578356,Branch,,Transaction_13138
13139,13091,Debit,967.14,169468.12,2025-04-27 06:02:32.578359,Online,Merchant_303,Transaction_13139
13140,4005,Debit,4723.0,293668.99,2024-05-29 06:02:32.578363,UPI,,Transaction_13140
13141,3530,Credit,551.15,428371.97,2025-05-24 06:02:32.578366,UPI,Merchant_137,Transaction_13141
13142,14027,Credit,3135.9,9558.94,2024-07-14 06:02:32.578369,Branch,,Transaction_13142
13143,7891,Credit,9062.29,91911.78,2022-03-20 06:02:32.578374,Online,,Transaction_13143
13144,6815,Credit,9729.26,446931.99,2025-08-19 06:02:32.578377,Branch,Merchant_353,Transaction_13144
13145,14396,Debit,2021.71,453900.91,2024-08-28 06:02:32.578381,ATM,,Transaction_13145
13146,3026,Debit,8962.17,276245.01,2021-07-30 06:02:32.578384,Online,Merchant_492,Transaction_13146
13147,8479,Debit,2215.69,48661.82,2021-03-28 06:02:32.578387,Online,Merchant_282,Transaction_13147
13148,12243,Debit,7127.17,83277.38,2023-11-30 06:02:32.578391,UPI,Merchant_295,Transaction_13148
13149,12550,Debit,9324.72,494438.27,2021-11-12 06:02:32.578394,ATM,Merchant_498,Transaction_13149
13150,4868,Debit,9640.15,129542.79,2024-02-29 06:02:32.578397,ATM,Merchant_279,Transaction_13150
13151,1584,Credit,728.11,252219.69,2022-01-11 06:02:32.578401,UPI,Merchant_17,Transaction_13151
13152,2313,Debit,7854.51,72815.0,2024-11-15 06:02:32.578404,ATM,,Transaction_13152
13153,5459,Credit,3383.38,326845.64,2023-05-07 06:02:32.578407,Branch,Merchant_15,Transaction_13153
13154,11999,Debit,9639.22,31657.41,2023-04-15 06:02:32.578410,Online,Merchant_199,Transaction_13154
13155,6946,Debit,7148.16,438823.23,2026-03-26 06:02:32.578415,UPI,Merchant_379,Transaction_13155
13156,12408,Credit,4392.63,271403.21,2021-11-14 06:02:32.578418,Branch,Merchant_356,Transaction_13156
13157,5381,Credit,6007.79,41231.98,2022-03-24 06:02:32.578422,UPI,Merchant_404,Transaction_13157
13158,7357,Credit,3198.61,452284.84,2023-11-22 06:02:32.578425,UPI,Merchant_317,Transaction_13158
13159,1602,Debit,6333.15,275832.92,2021-09-18 06:02:32.578428,Online,Merchant_226,Transaction_13159
13160,9232,Debit,3389.44,210772.06,2024-12-13 06:02:32.578432,UPI,Merchant_283,Transaction_13160
13161,4364,Debit,4260.88,382824.68,2020-11-03 06:02:32.578439,Branch,Merchant_478,Transaction_13161
13162,14634,Credit,8311.57,235190.55,2023-10-07 06:02:32.578443,Branch,,Transaction_13162
13163,2585,Credit,5218.8,336695.0,2023-12-19 06:02:32.578446,UPI,Merchant_118,Transaction_13163
13164,1956,Credit,5635.46,372363.4,2021-07-22 06:02:32.578449,Branch,Merchant_457,Transaction_13164
