account_id,customer_id,branch_id,account_type,account_status,balance,opened_date,closed_date
11511,10651,65,Salary,Active,88000.5,2020-12-16,2025-12-20
11512,7712,28,Savings,Closed,91732.74,2023-09-05,2025-12-23
11513,9362,26,Current,Active,140105.16,2025-11-30,2026-03-01
11514,3997,26,Current,Active,179582.68,2025-12-23,2025-08-09
11515,9472,73,Savings,Inactive,431306.54,2023-04-17,2025-03-04
11516,2535,82,Savings,Inactive,74859.42,2023-06-13,2025-03-29
11517,1765,96,Salary,Closed,778.14,2025-06-09,2025-06-25
11518,5175,31,Salary,Closed,249897.97,2021-04-10,2025-11-13
11519,13923,30,Current,Closed,195319.59,2025-07-08,2025-03-23
11520,489,27,Salary,Closed,185626.26,2021-12-09,2025-01-03
11521,9729,16,Savings,Active,480949.21,2023-07-16,2025-08-02
11522,3533,17,Savings,Inactive,211556.26,2024-09-30,2025-06-08
11523,1238,52,Salary,Closed,368125.16,2022-02-20,
11524,13049,37,Savings,Active,413651.67,2024-02-10,2025-08-01
11525,6502,30,Savings,Inactive,378290.94,2023-04-13,2025-02-12
11526,1343,32,Current,Closed,248450.29,2022-11-23,2026-03-10
11527,3569,70,Salary,Active,298679.79,2024-06-03,2025-12-23
11528,6998,40,Current,Active,1898.51,2022-05-08,
11529,781,81,Current,Closed,341338.69,2023-06-25,2025-09-17
11530,13513,50,Savings,Active,426123.46,2023-06-03,2025-01-02
11531,3773,86,Current,Active,13679.49,2022-08-01,2025-08-10
11532,12375,11,Savings,Closed,124377.2,2021-09-20,
11533,7566,78,Salary,Inactive,256835.78,2022-04-26,2026-03-26
11534,7761,54,Salary,Inactive,362550.84,2021-04-06,2025-01-20
11535,538,83,Current,Active,17381.72,2025-10-25,
11536,14158,36,Savings,Closed,173097.12,2022-05-10,2025-01-19
11537,7854,85,Savings,Inactive,68018.06,2025-11-22,
11538,7544,87,Savings,Inactive,295550.1,2022-03-11,
11539,1179,30,Salary,Active,155432.41,2024-02-11,
11540,8346,74,Savings,Inactive,229434.14,2022-09-14,2025-04-23
11541,11450,45,Savings,Closed,490362.0,2025-04-15,2025-12-29
11542,2079,98,Salary,Inactive,137519.16,2021-04-11,
11543,11356,52,Current,Active,326350.08,2020-11-06,2025-05-16
11544,7709,97,Savings,Active,329009.28,2023-12-06,2026-02-09
11545,13894,17,Salary,Closed,308855.06,2023-01-05,2025-01-09
11546,11340,32,Current,Active,245217.91,2024-10-11,2025-04-12
11547,10276,19,Salary,Active,316578.93,2021-10-09,
11548,3988,27,Salary,Active,467891.95,2023-02-14,
11549,6071,55,Salary,Closed,197419.15,2021-08-09,2025-10-17
11550,14714,65,Salary,Closed,61421.09,2022-11-26,2025-08-26
11551,7947,76,Savings,Closed,123360.24,2021-09-05,
11552,7060,45,Current,Active,477628.22,2025-03-24,2025-03-13
11553,6999,19,Salary,Inactive,12958.17,2023-04-01,2025-09-07
11554,9837,70,Savings,Active,412184.74,2021-03-03,2025-06-23
11555,11242,20,Current,Active,146250.85,2022-10-19,2025-01-06
11556,1683,36,Savings,Inactive,347719.82,2021-10-04,2025-07-17
11557,4049,8,Savings,Inactive,251494.21,2021-11-15,
11558,1548,24,Current,Inactive,237934.0,2021-01-20,
11559,6186,12,Current,Active,458334.67,2022-08-21,2025-06-12
11560,2316,13,Current,Inactive,84013.42,2024-01-26,2026-02-21
11561,10902,21,Savings,Closed,376161.06,2025-06-28,2025-10-20
11562,7036,34,Savings,Inactive,121547.52,2025-08-07,2026-01-05
11563,10823,56,Savings,Closed,183495.03,2021-11-21,2025-05-28
11564,14974,68,Current,Inactive,235623.26,2025-08-27,2025-09-10
11565,1802,97,Current,Inactive,487295.02,2023-01-18,2026-02-04
11566,14775,31,Salary,Inactive,3667.73,2024-11-06,2025-08-28
11567,2658,40,Salary,Inactive,360853.44,2024-03-08,
11568,11353,83,Current,Active,138570.93,2020-12-10,
11569,10522,40,Savings,Active,160616.35,2025-10-15,2025-12-07
11570,6000,63,Savings,Closed,303254.05,2024-02-12,2026-01-15
11571,1799,43,Current,Active,152193.69,2024-10-03,2025-09-27
11572,8090,49,Current,Inactive,202587.69,2021-07-01,2025-01-23
11573,14388,92,Savings,Closed,242098.51,2026-02-08,2025-04-23
11574,12670,2,Salary,Closed,180100.01,2020-12-31,2025-01-15
11575,1164,10,Savings,Closed,232616.63,2022-09-18,2025-09-22
11576,8813,99,Salary,Inactive,250425.21,2025-10-16,2026-02-13
11577,4611,84,Savings,Inactive,479712.52,2021-04-29,2025-12-29
11578,463,39,Salary,Inactive,27452.49,2023-12-15,2025-05-24
11579,4130,95,Savings,Inactive,93673.67,2024-05-11,2026-04-24
11580,4564,81,Savings,Closed,424352.17,2023-04-03,2025-08-19
11581,841,25,Salary,Inactive,425722.03,2022-07-11,2026-02-18
11582,172,5,Current,Inactive,82167.76,2023-04-19,2026-01-05
11583,3269,33,Salary,Inactive,38082.55,2025-09-04,2025-06-10
11584,14879,31,Salary,Closed,341524.46,2024-07-14,
11585,14726,39,Current,Active,155254.21,2020-12-09,
11586,6116,85,Current,Active,34601.31,2021-02-23,2026-02-04
11587,14272,37,Current,Active,302212.88,2025-10-25,2024-12-30
11588,1524,14,Current,Closed,156490.33,2021-07-26,2026-04-10
11589,7478,19,Salary,Inactive,499463.99,2022-03-28,2025-03-10
11590,12197,92,Savings,Closed,102123.43,2020-12-11,2025-01-25
11591,11582,54,Current,Active,79675.45,2023-10-03,2025-03-21
11592,4589,44,Current,Closed,332249.21,2025-10-31,2025-07-23
11593,13514,85,Savings,Closed,57450.54,2021-04-20,2025-11-11
11594,3620,85,Savings,Closed,414039.87,2024-12-06,2025-02-21
11595,1847,68,Savings,Active,448612.02,2021-04-18,2025-05-08
11596,9073,59,Current,Inactive,189256.77,2025-02-07,2025-10-02
11597,6522,29,Current,Inactive,294761.57,2021-01-29,2025-05-01
11598,4734,91,Salary,Closed,19491.71,2025-10-06,
11599,1297,3,Current,Active,162858.86,2023-08-25,2025-02-13
11600,13012,88,Savings,Active,186754.34,2025-01-23,2025-02-07
11601,5891,90,Savings,Inactive,191103.93,2024-09-29,2026-01-14
11602,11354,44,Savings,Closed,101801.72,2023-09-27,2024-12-22
11603,5343,58,Salary,Active,310975.23,2024-07-03,2025-07-20
11604,11557,36,Current,Inactive,462327.91,2023-10-29,2026-01-13
11605,14982,27,Salary,Inactive,422207.87,2022-04-24,2025-06-15
11606,5842,74,Current,Closed,127484.79,2025-11-10,
11607,11044,43,Savings,Closed,162790.12,2023-12-22,2026-03-25
11608,11721,17,Salary,Inactive,206947.84,2022-02-15,2025-08-08
11609,9092,21,Current,Inactive,185512.5,2021-11-14,
11610,12420,16,Savings,Inactive,61918.03,2021-09-12,2026-02-24
11611,14637,50,Savings,Inactive,351504.2,2025-06-08,
11612,12433,4,Savings,Active,239981.18,2024-11-23,2026-02-07
11613,8271,54,Salary,Active,79190.85,2022-07-17,2025-10-11
11614,13932,32,Salary,Active,139077.84,2022-02-03,2025-01-29
11615,12432,79,Salary,Active,344392.57,2025-07-29,2025-12-18
11616,7338,80,Savings,Active,350209.39,2021-03-30,
11617,2415,77,Savings,Closed,467240.37,2023-02-28,
11618,5915,3,Salary,Closed,451817.86,2022-01-10,
11619,12380,41,Current,Inactive,425654.1,2024-02-14,2026-01-11
11620,1725,81,Current,Active,310762.96,2026-01-19,2025-07-31
11621,13982,33,Current,Active,800.68,2026-02-21,2026-04-19
11622,992,6,Salary,Inactive,238919.17,2023-01-09,2026-03-28
11623,2859,57,Savings,Inactive,84525.77,2022-01-08,
11624,8824,85,Salary,Active,378822.47,2023-01-20,2025-12-08
11625,2633,34,Savings,Closed,342239.33,2025-02-12,2026-04-20
11626,1960,86,Savings,Inactive,59346.84,2025-12-17,2025-03-11
11627,6568,49,Current,Inactive,401808.36,2024-05-08,2026-01-04
11628,8702,43,Savings,Inactive,157029.4,2024-09-17,2025-09-22
11629,12997,3,Current,Closed,186543.05,2024-07-07,2024-12-16
11630,6868,92,Savings,Inactive,447990.22,2025-05-11,2025-04-05
11631,7736,2,Savings,Active,50491.77,2024-04-29,2025-03-05
11632,9601,85,Salary,Inactive,150490.78,2026-01-16,2025-08-17
11633,5448,8,Savings,Active,144354.91,2026-02-18,2025-08-20
11634,7335,89,Savings,Inactive,218618.28,2026-04-07,
11635,14392,59,Salary,Active,348651.76,2025-06-19,2025-02-16
11636,2696,15,Current,Active,256739.47,2024-04-07,2025-09-22
11637,972,45,Current,Closed,35758.83,2020-12-23,2025-02-05
11638,14042,82,Salary,Inactive,180278.41,2022-09-01,2025-03-16
11639,1518,6,Salary,Inactive,382244.59,2022-07-28,2026-01-03
11640,1155,79,Salary,Active,73385.68,2023-06-07,
11641,8772,78,Current,Inactive,395128.49,2021-05-08,2025-11-18
11642,8131,6,Savings,Closed,61322.84,2025-09-23,2025-05-07
11643,10084,100,Salary,Active,114243.65,2025-07-12,2026-02-13
11644,6993,24,Current,Active,225113.36,2024-08-11,2025-05-14
11645,773,25,Savings,Inactive,361005.5,2022-03-08,2025-08-24
11646,6722,31,Current,Inactive,494331.52,2024-12-17,2025-05-22
11647,9972,11,Salary,Inactive,441764.03,2021-09-07,2025-07-14
11648,1986,63,Salary,Active,164180.05,2025-12-04,2025-11-12
11649,11344,71,Salary,Active,179281.14,2024-06-12,2024-12-18
11650,3500,89,Salary,Inactive,303221.82,2023-11-26,2025-06-23
11651,8046,1,Savings,Closed,226242.67,2023-02-01,2025-09-04
11652,10095,96,Salary,Closed,235111.11,2021-01-14,2025-06-01
11653,12197,47,Salary,Inactive,217400.22,2022-07-11,2026-04-03
11654,5655,33,Savings,Active,300546.63,2022-10-25,2025-10-08
11655,8528,4,Salary,Inactive,344578.49,2024-01-19,
11656,8295,19,Current,Closed,86890.5,2025-06-09,
11657,13539,13,Salary,Closed,244187.87,2025-05-02,
11658,306,66,Salary,Inactive,98876.41,2021-03-29,2026-01-31
11659,9105,22,Current,Closed,170372.11,2022-12-23,2026-03-19
11660,1495,27,Salary,Closed,7770.43,2026-02-05,2025-06-30
11661,42,70,Current,Active,20566.58,2022-09-02,
11662,11788,80,Savings,Inactive,33943.03,2021-07-02,2026-03-23
11663,5905,93,Salary,Active,71294.24,2023-03-02,2025-02-24
11664,10953,43,Salary,Active,89541.16,2025-02-19,2025-05-23
11665,9295,62,Salary,Active,176278.75,2024-10-29,
11666,8496,70,Savings,Active,126318.96,2024-03-04,
11667,3741,91,Salary,Closed,40152.02,2022-09-16,2025-07-26
11668,4980,2,Current,Active,416740.38,2023-09-29,2025-12-04
11669,7919,89,Savings,Closed,165664.76,2022-06-07,2025-09-15
11670,12031,4,Savings,Closed,69738.93,2021-08-04,2025-03-03
11671,3036,29,Salary,Inactive,75569.43,2020-12-17,2025-07-06
11672,2832,64,Savings,Active,436920.05,2024-05-30,2025-09-08
11673,3335,89,Current,Active,2452.06,2023-08-06,2025-07-13
11674,9741,6,Savings,Active,498748.52,2025-11-22,2025-12-27
11675,14901,100,Current,Closed,18789.36,2023-09-06,2025-12-16
11676,832,84,Salary,Inactive,176543.89,2025-06-22,2026-03-14
11677,1581,4,Savings,Inactive,259059.73,2023-10-21,2025-12-31
11678,9902,40,Current,Closed,356011.23,2024-09-13,2025-05-02
11679,12150,72,Savings,Active,327227.91,2020-11-28,2026-02-28
11680,35,98,Current,Active,38119.67,2024-10-12,
11681,5593,89,Salary,Closed,126220.34,2023-05-14,
11682,14506,4,Current,Inactive,490380.42,2022-04-02,2025-01-21
11683,393,30,Current,Inactive,424094.75,2025-02-20,2024-12-23
11684,4935,33,Salary,Closed,228924.51,2025-02-02,2025-12-31
11685,6411,48,Savings,Inactive,212811.14,2024-11-10,2025-02-07
11686,10191,38,Current,Inactive,424083.78,2021-09-08,2025-05-03
11687,13389,37,Savings,Inactive,420127.6,2024-10-19,
11688,11477,31,Salary,Inactive,125000.81,2025-11-05,2025-07-30
11689,2410,68,Savings,Closed,7467.27,2023-09-18,2025-06-18
11690,7790,93,Savings,Closed,240816.97,2022-04-04,2025-04-05
11691,1775,99,Salary,Active,481867.28,2024-04-21,
11692,3901,83,Salary,Closed,431622.34,2025-02-13,2026-03-08
11693,11370,76,Savings,Active,31151.71,2022-04-10,2026-01-02
11694,669,44,Current,Closed,110184.52,2026-02-09,2025-04-15
11695,12747,36,Salary,Active,69538.44,2021-06-28,2025-03-27
11696,11603,35,Current,Inactive,80887.11,2023-05-17,2025-10-19
11697,3059,94,Current,Closed,260260.51,2024-03-30,2025-02-08
11698,5371,46,Savings,Closed,9747.23,2025-12-11,2025-01-21
11699,8662,67,Savings,Inactive,127972.31,2021-03-21,2025-08-20
11700,2397,43,Current,Closed,243283.66,2024-01-15,2024-12-19
11701,2881,89,Salary,Active,76132.51,2022-08-06,2025-11-09
11702,6458,90,Current,Active,366024.34,2022-08-21,2025-08-21
11703,5867,84,Current,Closed,118496.19,2021-04-13,
11704,7156,58,Savings,Active,188253.42,2021-01-11,2026-03-06
11705,1538,52,Savings,Inactive,72329.24,2025-05-05,
11706,5268,7,Salary,Inactive,406704.62,2023-07-27,2025-05-30
11707,5261,5,Salary,Active,221898.46,2023-02-22,2025-04-15
11708,9614,66,Current,Inactive,69328.55,2024-01-07,2025-03-07
11709,730,66,Savings,Closed,186329.13,2026-03-25,2025-08-13
11710,4257,45,Current,Closed,282084.44,2021-03-04,2025-10-30
11711,2818,50,Current,Inactive,429353.63,2022-09-12,2025-04-16
11712,14863,33,Salary,Inactive,68121.08,2024-09-21,
11713,14423,2,Salary,Inactive,111984.23,2026-01-26,2025-07-22
11714,10839,46,Current,Inactive,82090.48,2024-08-04,2025-11-13
11715,7655,48,Salary,Active,2202.01,2023-08-11,2025-04-16
11716,8886,19,Savings,Closed,184041.24,2024-07-04,2025-11-28
11717,3124,58,Current,Closed,425754.59,2024-03-10,2025-12-21
11718,12288,27,Salary,Closed,474567.65,2025-09-15,2026-04-06
11719,12934,10,Current,Active,102105.28,2020-11-01,2025-02-10
11720,4797,94,Salary,Inactive,202752.18,2024-01-27,2026-03-22
11721,3552,63,Salary,Active,48718.6,2020-12-02,2025-12-31
11722,3358,78,Salary,Closed,401256.11,2024-10-22,2025-06-09
11723,8013,36,Salary,Closed,327534.39,2021-12-10,2026-04-11
11724,10662,48,Savings,Inactive,225171.63,2025-09-22,2026-02-19
11725,4236,87,Savings,Inactive,4997.22,2022-02-15,
11726,14506,28,Salary,Inactive,172974.57,2021-05-03,2025-05-05
11727,13376,35,Salary,Closed,23749.66,2025-07-19,2025-04-28
11728,11501,3,Salary,Inactive,96086.76,2022-09-18,2025-12-30
11729,1739,23,Savings,Active,117736.02,2025-09-20,2025-04-30
11730,13341,47,Salary,Inactive,262462.11,2021-09-05,2025-10-23
11731,10372,4,Savings,Active,253406.75,2026-04-03,2026-04-03
11732,14158,83,Savings,Closed,380647.76,2022-04-26,
11733,8850,28,Current,Inactive,268485.1,2022-09-15,2025-02-13
11734,6173,39,Savings,Closed,129811.56,2022-01-25,2025-03-31
11735,14286,30,Current,Active,171693.98,2023-01-08,2025-04-01
11736,5951,62,Savings,Closed,461236.91,2024-07-13,2025-08-11
11737,88,50,Savings,Inactive,375591.89,2023-12-01,2025-10-28
11738,5779,99,Salary,Active,176872.68,2021-08-19,2025-04-13
11739,607,71,Savings,Closed,276134.08,2024-06-08,2025-12-21
11740,10282,43,Salary,Active,406586.22,2024-03-16,
11741,4509,40,Salary,Closed,335595.44,2023-11-27,2025-12-20
11742,7007,72,Savings,Active,467037.01,2025-03-26,2025-03-05
11743,12197,23,Current,Inactive,50201.15,2021-09-06,2025-12-21
11744,12561,12,Savings,Inactive,183091.11,2023-06-13,2025-06-02
11745,12655,79,Current,Inactive,20767.37,2023-10-26,
11746,11676,33,Savings,Inactive,175277.16,2022-12-02,
11747,3841,99,Savings,Active,277149.77,2023-04-18,2025-08-27
11748,6611,53,Savings,Active,336854.47,2022-04-02,2025-12-27
11749,13151,36,Salary,Inactive,69558.29,2024-07-23,2024-12-10
11750,3422,19,Salary,Active,277949.47,2024-05-22,
11751,4804,65,Salary,Inactive,312124.38,2021-04-10,2025-07-07
11752,13912,71,Current,Closed,268135.42,2022-02-06,2024-12-18
11753,5128,67,Salary,Active,66722.72,2026-03-01,2025-12-07
11754,7448,36,Salary,Active,489782.57,2021-08-04,2025-09-08
11755,6702,37,Salary,Active,374871.5,2022-09-20,2026-03-14
11756,4605,90,Salary,Inactive,374713.99,2021-12-14,2025-05-11
11757,11238,33,Savings,Active,284256.55,2024-03-28,2025-03-05
11758,2684,2,Savings,Active,130838.67,2024-03-08,2026-03-15
11759,8546,75,Savings,Inactive,37152.11,2023-07-07,2026-04-24
11760,9010,53,Salary,Closed,122519.15,2025-04-13,2025-10-24
11761,6160,79,Current,Active,489702.45,2024-01-25,2025-08-16
11762,12041,67,Current,Active,87342.53,2025-06-11,2026-02-23
11763,10308,12,Savings,Active,349118.47,2024-11-30,2025-02-04
11764,14699,71,Current,Active,261152.49,2022-12-27,2025-11-11
11765,6246,36,Current,Closed,497448.62,2021-08-05,2025-12-17
11766,3223,29,Savings,Inactive,430940.66,2024-02-23,2025-10-24
11767,3008,62,Savings,Closed,12432.25,2025-07-04,
11768,14197,41,Salary,Inactive,15037.43,2022-09-15,
11769,4441,89,Current,Active,461785.77,2022-08-29,2025-04-13
11770,3934,36,Salary,Inactive,195518.52,2023-05-03,2026-02-08
11771,11951,19,Salary,Closed,276637.96,2025-01-15,2025-12-12
11772,7265,97,Savings,Closed,201836.29,2025-03-15,2025-10-19
11773,13262,70,Current,Closed,358296.94,2023-12-24,
11774,13911,20,Savings,Closed,364753.91,2025-06-05,2025-07-13
11775,7608,16,Salary,Active,351540.19,2025-09-19,2025-09-28
11776,11219,50,Savings,Inactive,350388.22,2023-07-13,2025-11-02
11777,6550,12,Savings,Closed,366270.05,2025-03-20,
11778,8010,49,Salary,Active,456015.27,2025-06-07,
11779,13828,27,Salary,Active,75409.05,2024-12-27,2025-04-30
11780,11861,85,Salary,Inactive,127499.76,2021-03-19,2026-02-04
11781,5181,38,Savings,Inactive,299945.73,2026-04-06,
11782,8007,20,Savings,Active,494178.21,2022-06-04,2025-08-31
11783,2172,51,Savings,Closed,57915.29,2025-08-22,2025-07-01
11784,3569,37,Savings,Closed,391787.13,2021-12-31,
11785,223,3,Current,Active,311304.2,2022-01-05,2025-08-30
11786,2120,90,Savings,Closed,425174.98,2021-06-28,2026-02-04
11787,14748,13,Salary,Active,233855.29,2021-08-31,2026-03-25
11788,11218,96,Salary,Active,63306.2,2020-11-20,
11789,11007,37,Salary,Closed,361457.43,2025-02-09,
11790,13686,20,Current,Closed,454030.72,2024-06-08,2025-03-24
11791,7370,46,Salary,Inactive,225907.58,2023-03-08,2025-01-02
11792,4832,88,Salary,Active,436092.4,2024-07-20,2025-12-22
11793,5793,97,Current,Active,366093.51,2022-04-27,2025-01-18
11794,14269,19,Salary,Inactive,86924.85,2023-01-10,
11795,1991,49,Current,Closed,108383.75,2024-06-04,
11796,11178,79,Salary,Inactive,173163.84,2022-09-30,2025-12-05
11797,6016,88,Salary,Active,464412.56,2024-02-22,
11798,361,38,Current,Inactive,217798.82,2021-06-21,2025-10-23
11799,14509,6,Savings,Inactive,338798.78,2021-07-22,
11800,6881,67,Current,Active,330639.45,2025-12-25,2025-08-23
11801,45,94,Savings,Closed,61551.5,2022-08-27,2025-12-03
11802,2347,46,Savings,Closed,383976.11,2025-04-09,2025-02-05
11803,12727,24,Savings,Closed,350827.2,2023-04-30,2025-01-28
11804,5055,27,Savings,Closed,100329.78,2024-06-18,2024-12-14
11805,10685,74,Current,Closed,223735.18,2023-02-01,2025-12-17
11806,2517,7,Salary,Inactive,286193.49,2020-11-21,2025-03-22
11807,1067,96,Savings,Inactive,196357.63,2023-09-18,
11808,1295,24,Salary,Inactive,379545.39,2022-07-20,
11809,4590,86,Savings,Inactive,39838.38,2021-01-30,2025-01-07
11810,12523,63,Current,Active,111174.64,2021-08-10,2026-02-07
11811,4452,59,Savings,Inactive,62985.6,2024-03-04,2025-02-05
11812,4629,43,Savings,Closed,393203.64,2024-04-18,
11813,3621,94,Savings,Active,71188.98,2021-01-10,2025-08-30
11814,2590,73,Salary,Inactive,70556.23,2021-08-24,
11815,2128,44,Salary,Active,183396.55,2023-03-03,2025-04-10
11816,4008,79,Savings,Active,251511.47,2022-12-15,2025-04-18
11817,12638,31,Current,Active,265194.78,2026-03-05,2025-11-15
11818,5941,15,Salary,Active,411561.45,2024-09-03,2026-03-17
11819,1469,14,Savings,Closed,186430.4,2024-01-28,2025-12-20
11820,8689,44,Savings,Closed,233966.41,2022-04-11,2025-09-30
11821,5827,66,Salary,Closed,321410.94,2022-12-10,2025-06-19
11822,6863,13,Current,Active,102569.73,2026-04-03,2026-02-25
11823,13721,69,Savings,Inactive,266791.98,2022-05-06,2025-02-26
11824,4584,98,Salary,Active,88038.66,2025-04-30,2026-03-26
11825,7609,21,Current,Inactive,435704.23,2021-04-12,2025-11-18
11826,9117,12,Salary,Inactive,96342.81,2022-10-22,2026-02-21
11827,2645,64,Savings,Closed,221342.3,2022-04-21,
11828,947,54,Current,Active,42914.69,2023-02-13,2024-12-20
11829,2751,7,Savings,Closed,333447.44,2023-05-31,2025-03-20
11830,11452,9,Current,Closed,167331.2,2022-02-10,2026-03-26
11831,10278,3,Current,Inactive,330537.12,2025-03-30,2025-12-17
11832,13672,57,Current,Closed,481785.65,2022-05-03,2025-06-11
11833,9129,20,Salary,Active,404755.94,2026-01-06,2026-02-25
11834,12992,22,Salary,Active,222866.38,2022-08-23,2025-04-06
11835,4674,22,Current,Closed,64896.76,2022-03-15,2025-07-03
11836,14727,32,Current,Closed,449366.42,2022-01-24,
11837,5865,69,Current,Active,121194.88,2021-03-14,
11838,935,20,Current,Closed,395222.19,2021-07-11,2024-12-25
11839,10667,100,Salary,Inactive,162664.21,2024-03-04,2025-09-24
11840,3631,4,Savings,Active,334160.16,2021-05-13,2025-07-01
11841,471,14,Savings,Closed,172662.23,2021-06-13,2025-08-23
11842,14361,72,Salary,Active,150190.69,2024-08-28,
11843,2825,29,Salary,Closed,459081.21,2023-10-16,2025-11-29
11844,5652,9,Salary,Closed,63305.24,2021-12-22,2025-02-10
11845,8839,13,Savings,Closed,465222.59,2020-11-06,2025-10-07
11846,8479,59,Current,Active,425506.06,2022-09-21,
11847,1894,4,Salary,Inactive,156211.92,2025-10-31,2025-12-19
11848,2293,41,Salary,Inactive,262667.35,2022-06-21,2025-01-26
11849,2069,47,Salary,Inactive,306790.19,2026-03-14,
11850,10144,92,Savings,Closed,368679.29,2022-03-30,2026-03-24
11851,2735,32,Current,Active,305656.2,2021-04-15,2025-11-10
11852,4165,95,Savings,Inactive,425704.13,2025-06-04,2025-05-28
11853,13037,76,Savings,Closed,122561.36,2025-12-28,2025-02-02
11854,2018,83,Current,Active,166114.47,2022-01-19,2025-08-29
11855,2877,17,Current,Closed,269530.0,2023-09-29,2025-07-08
11856,10266,28,Current,Active,9645.33,2022-04-13,2025-08-06
11857,6776,55,Current,Active,306130.35,2023-02-01,2025-02-24
11858,5464,22,Savings,Active,374078.15,2022-05-31,2026-01-26
11859,13474,63,Current,Closed,486429.01,2024-12-13,2026-02-13
11860,14548,17,Savings,Inactive,478260.7,2023-06-03,2025-10-29
11861,3495,8,Current,Active,313935.99,2026-04-19,
11862,10878,70,Savings,Active,448963.73,2022-12-17,2025-06-17
11863,14395,80,Salary,Inactive,7434.56,2021-09-21,2025-07-29
11864,1912,98,Savings,Inactive,349361.05,2024-06-13,
11865,6177,66,Savings,Closed,73790.2,2024-07-06,2025-03-22
11866,7024,40,Savings,Inactive,270216.83,2021-09-12,2025-07-19
11867,14798,44,Salary,Closed,92891.42,2025-12-12,2024-12-12
11868,5460,97,Current,Closed,113518.92,2021-09-23,2025-08-30
11869,8372,75,Savings,Active,435268.6,2022-04-09,
11870,762,68,Current,Inactive,112619.28,2021-05-27,
11871,6720,9,Salary,Active,274462.18,2021-12-30,2025-11-30
11872,7115,46,Savings,Inactive,353816.61,2020-11-14,2025-09-09
11873,3894,41,Current,Closed,221370.06,2024-12-23,
11874,300,77,Savings,Inactive,496009.3,2021-02-21,2025-06-04
11875,13634,73,Savings,Closed,464973.73,2025-12-30,2025-07-17
11876,5816,18,Current,Active,449368.56,2020-11-10,2025-03-24
11877,1190,54,Salary,Inactive,58591.51,2023-06-17,2025-05-31
11878,6577,42,Current,Active,308910.1,2022-03-17,
11879,4546,77,Savings,Closed,383967.97,2024-02-14,2026-03-31
11880,14740,46,Salary,Active,186241.63,2023-12-28,2025-12-13
11881,13270,98,Salary,Active,43999.06,2025-06-07,2026-03-23
11882,7047,43,Salary,Active,451946.68,2023-03-13,2025-03-20
11883,3148,39,Salary,Inactive,31230.97,2021-10-14,2026-04-11
11884,164,85,Salary,Closed,318644.4,2023-12-11,
11885,14203,23,Savings,Active,317321.78,2021-03-15,2025-07-20
11886,164,45,Savings,Active,379789.02,2026-03-25,2025-04-13
11887,7260,8,Salary,Inactive,485220.58,2025-04-04,2025-11-20
11888,9414,11,Current,Inactive,39258.49,2021-08-14,2025-02-10
11889,13302,80,Current,Active,341304.04,2026-03-07,
11890,7836,74,Savings,Inactive,152009.54,2024-02-04,2025-07-25
11891,5466,48,Current,Inactive,79033.95,2025-06-29,2025-12-01
11892,8199,46,Savings,Closed,424368.69,2022-01-17,2026-01-20
11893,2451,8,Salary,Active,232687.72,2020-12-21,2025-12-10
11894,4306,83,Salary,Closed,148157.57,2024-08-20,
11895,356,20,Salary,Active,4913.1,2021-05-01,2025-12-10
11896,13349,37,Savings,Closed,375155.69,2023-05-02,
11897,12244,83,Current,Closed,322856.45,2026-01-01,
11898,11077,24,Salary,Inactive,436974.87,2025-07-02,2025-12-19
11899,6952,99,Salary,Active,331033.23,2023-06-26,2025-11-11
11900,10413,55,Current,Closed,33562.0,2021-01-19,
11901,10292,46,Salary,Active,494734.77,2021-08-02,2025-02-15
11902,6826,43,Current,Inactive,117417.75,2024-06-23,2025-05-23
11903,6546,12,Salary,Closed,188347.32,2024-05-31,
11904,11973,78,Savings,Inactive,432188.54,2022-10-11,2025-11-28
11905,2448,74,Salary,Inactive,358881.03,2023-04-19,2025-09-24
11906,13451,89,Savings,Closed,182232.96,2021-06-17,2025-12-11
11907,12587,80,Savings,Inactive,214288.79,2026-02-26,
11908,4633,5,Current,Active,43190.14,2025-07-13,2025-12-04
11909,429,22,Current,Closed,480620.48,2021-12-04,2025-01-21
11910,4718,72,Current,Closed,361818.74,2025-08-13,2026-03-22
11911,7669,38,Current,Active,20874.09,2021-04-13,2025-02-04
11912,14595,79,Salary,Active,208852.79,2021-05-08,2026-03-23
11913,4708,86,Salary,Inactive,455384.66,2020-11-06,2025-07-29
11914,1358,6,Current,Inactive,420431.79,2023-12-18,2025-05-05
11915,14958,72,Savings,Closed,356845.51,2025-10-05,2025-06-10
11916,12013,17,Current,Closed,312784.43,2021-06-28,2025-02-06
11917,3409,8,Salary,Closed,125363.8,2024-01-23,
11918,430,12,Salary,Closed,29403.23,2022-01-14,2025-11-06
11919,11087,82,Salary,Inactive,151373.68,2024-03-17,2025-07-16
11920,11908,52,Current,Closed,350681.97,2024-03-11,2025-09-22
11921,12928,51,Savings,Inactive,231676.68,2022-09-12,
11922,7467,6,Current,Active,348276.17,2020-11-09,
11923,272,9,Savings,Closed,8133.49,2024-10-07,2026-01-06
11924,2389,56,Current,Active,130588.04,2025-04-24,2025-09-26
11925,3786,62,Current,Active,64420.76,2026-01-06,2025-06-20
11926,6802,66,Current,Inactive,353818.33,2021-09-12,2026-01-15
11927,2411,72,Salary,Active,131830.98,2025-11-06,2026-01-06
11928,5898,58,Salary,Inactive,160796.32,2022-01-13,2025-06-14
